seqName	alignmentAssignedSegment	diamondAssignedSegment	total_length	weighted_identity_sum	n_hits	composite_score
LOC_000MPRK.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MQ8K.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000MQ9H.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MQAF.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MQBD.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MQCB.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MQD9.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MQE7.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MQF5.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MR4S.1	h3n2	h1n1pdm	730	1035140.0	1	1418.0
LOC_000MS5P.1	h1n1	h3n2	757	1112033.0	1	1469.0
LOC_000MSUA.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000MSW6.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MSX4.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MT6L.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MT8G.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MT9E.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MTAC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MTBA.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MTC8.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MTE4.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MTG0.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MTHX.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MTJV.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MTSD.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MTTB.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MTU9.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MTV7.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MTW5.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MTX3.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MTY1.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000MU6K.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MU7H.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000MU9D.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000MUAB.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MUB9.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000MUC7.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000MUF1.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MUGZ.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MUJU.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MUPJ.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MVYZ.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000MXA8.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MXB6.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MXC4.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MXD2.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000MXE0.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MYC3.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MYD1.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MYEZ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MYFX.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MYGV.1	h3n2	h1n1pdm	757	1111276.0	1	1468.0
LOC_000MYLL.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MYMJ.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MYNG.1	h3n2	h1n1pdm	757	1109762.0	1	1466.0
LOC_000MYPE.1	h3n2	h1n1pdm	757	1111276.0	1	1468.0
LOC_000MYQC.1	h3n2	h1n1pdm	757	1111276.0	1	1468.0
LOC_000MYRA.1	h3n2	h1n1pdm	757	1109762.0	1	1466.0
LOC_000MYV2.1	h3n2	h1n1pdm	757	1110519.0	1	1467.0
LOC_000MZ0S.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MZ1Q.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MZ2N.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MZ3L.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MZ4J.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MZ5G.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MZ6E.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MZ7C.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MZ8A.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MZ98.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MZA6.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MZB4.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MZC2.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MZD0.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MZEY.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MZFW.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MZGU.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MZHR.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MZJP.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MZKM.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MZLK.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MZMH.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MZNF.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MZPD.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MZQB.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000MZR9.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MZS7.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MZT5.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MZU3.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MZV1.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MZWZ.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MZXX.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MZYV.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MZZT.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000N00P.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000N01M.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000N02K.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000N03H.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000N04F.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000N05D.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000N06B.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000N079.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000N087.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000ND0A.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000NDNZ.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000NDPX.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000NDQV.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000NDRT.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NDSR.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000NDTP.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000NDUM.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000NDWH.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000NF9Q.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000NFAN.1	h3n2	h1n1pdm	757	1111276.0	1	1468.0
LOC_000NFBL.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000NFDG.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000NFFC.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000NJ5V.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000NJ6T.1	h3n2	h1n1pdm	757	1111276.0	1	1468.0
LOC_000NN9H.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NNF5.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000NNMS.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000NP4S.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NPLT.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000NPPM.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NPZ1.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000NQ1X.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NQLS.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NQMQ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NQNN.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NQPL.1	h3n2	h1n1pdm	742	1060318.0	1	1429.0
LOC_000NQQJ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NQRG.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NQSE.1	h3n2	h1n1pdm	727	1024343.0	1	1409.0
LOC_000NQTC.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NQUA.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NQV8.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000NQW6.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000NR0Y.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NRD6.1	h3n2	h1n1pdm	702	953316.0	1	1358.0
LOC_000NRF2.1	h3n2	h1n1pdm	687	917832.0	1	1336.0
LOC_000NRKT.1	h3n2	h1n1pdm	597	660282.0	1	1106.0
LOC_000NRLR.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NRNM.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NRPK.1	h3n2	h1n1pdm	658	835660.0	1	1270.0
LOC_000NRSD.1	h3n2	h1n1pdm	757	571535.0	1	755.0
LOC_000NRW5.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NS2T.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NS3R.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NS4P.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NS5M.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NS6K.1	h3n2	h1n1pdm	729	1030806.0	1	1414.0
LOC_000NS7H.1	h3n2	h1n1pdm	741	1068522.0	1	1442.0
LOC_000NS8F.1	h3n2	h1n1pdm	730	1034410.0	1	1417.0
LOC_000NS9D.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NSAB.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000NSC7.1	h3n2	h1n1pdm	757	1033305.0	1	1365.0
LOC_000NSD5.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NSE3.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NSF1.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NSGZ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NSHW.1	h3n2	h1n1pdm	752	1097168.0	1	1459.0
LOC_000NSKS.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NSMN.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NSPJ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NSQG.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NSSC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NSTA.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NSU8.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NSV6.1	h3n2	h1n1pdm	755	1099280.0	1	1456.0
LOC_000NSW4.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NSX2.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000NSY0.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000NSZY.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000NT1U.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NT2S.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000NT4N.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NT7G.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NT8E.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NTAA.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NTC6.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NTE2.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NTF0.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NTGY.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NTHV.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NTMM.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NTSB.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NTT9.1	h3n2	h1n1pdm	757	597273.0	1	789.0
LOC_000NULN.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NUML.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NUNJ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NUPG.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NUV4.1	h3n2	h1n1pdm	366	266814.0	1	729.0
LOC_000NUZW.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NV0U.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NV2Q.1	h3n2	h1n1pdm	746	1080954.0	1	1449.0
LOC_000NV5J.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000NV6G.1	h3n2	h1n1pdm	731	1041675.0	1	1425.0
LOC_000NVA8.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NVB6.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NVD2.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000NVFY.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NVHT.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000NVMK.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000NVT7.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000NVU5.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000NW0T.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NW1R.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NW5H.1	h3n2	h1n1pdm	744	1078056.0	1	1449.0
LOC_000NW6F.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NW7D.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NW99.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000NWA7.1	h3n2	h1n1pdm	733	944104.0	1	1288.0
LOC_000NWXY.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NWYW.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NYDZ.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000NYEX.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000NYFV.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000NYR8.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NYS6.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000NZ4G.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NZ5E.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NZ6C.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000NZ7A.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000NZDY.1	h3n2	h1n1pdm	749	1091293.0	1	1457.0
LOC_000NZEW.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000NZFU.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000NZXV.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000NZYT.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000NZZR.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000P00M.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000P01K.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000P0Q6.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000P176.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000P1ES.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000P1FQ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000P1GN.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000P1VV.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000P1WT.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000P2LC.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000P2P6.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000P2Q4.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000P2ZL.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000P358.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000P366.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P374.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000P382.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000P390.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000P3AY.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000P3BW.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P3CU.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P3DS.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000P3EQ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000P3FN.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000P3GL.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P3HH.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P3JF.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000P3KD.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P3LB.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000P3M9.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P3N7.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P3P5.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000P3Q3.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000P3R1.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P3SZ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P3TX.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000P3UV.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000P3VT.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P3WR.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P3XP.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P3YM.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000P639.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000P647.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000P6VQ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P6WN.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000P6XL.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P6YJ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P6ZG.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000P78Y.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000P7WM.1	h3n2	h1n1pdm	746	1084684.0	1	1454.0
LOC_000P80D.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000P81B.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000P829.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000P88X.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000P89V.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000P8AT.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000P8BR.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000P8UQ.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000P8VN.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000P8YG.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000P8ZE.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000P90C.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000P98W.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000P9RV.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000P9ST.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000P9TR.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000P9UP.1	h3n2	h1n1pdm	757	1111276.0	1	1468.0
LOC_000PACM.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PADK.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000PAN0.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PATQ.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000PAUN.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000PAYE.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000PAZC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PB0A.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PB18.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PBJ7.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PBK5.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PBL3.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PBM1.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PCDH.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000PCEF.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000PCXE.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PCYC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PCZA.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PD08.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000PD5Y.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PDAN.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000PDBL.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000PDCJ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PDGA.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PDH7.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PDQT.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PDRR.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000PDSP.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000PDUK.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000PDVH.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PDWF.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000PDXD.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PE31.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000PE4Z.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000PE5X.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000PEBK.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PECH.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PEDF.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PEED.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000PEG9.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000PEH6.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000PEJ4.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000PEL0.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000PEWE.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000PEXC.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000PEYA.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000PEZ8.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000PF06.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000PF14.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000PF22.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000PF30.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000PF4Y.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
